<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_calls,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,avg_memory,batch_size,input_size,latency,macs,max_macs,max_macs_macs,max_memory,max_params,max_params_macs,model,total_nn_calls,total_params,trainable_params,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs,<class 'torch.nn.modules.activation.Softmax'>_calls,<class 'torch.nn.modules.activation.Softmax'>_macs,<class 'torch.nn.modules.conv.Conv1d'>_calls,<class 'torch.nn.modules.conv.Conv1d'>_macs
96.0,362991759360.0,1.0,0.0,2.0,262144000.0,,,3078356992.0,128.0,224.0,0.0321865938603878,365640667136.0,,,3078356992.0,,,inception,198.0,27161264.0,0.0,96.0,2379948032.0,1.0,6815744.0,,,,,2.0,0.0,,,,,,
59.0,1497352192.0,3.0,0.0,5.0,1024000.0,,,1731985408.0,1.0,224.0,0.009270086139440536,1511332032.0,,,1731985408.0,,,googlenet,140.0,13004888.0,0.0,59.0,12904640.0,1.0,51200.0,,,,,13.0,0.0,,,,,,
59.0,2994704384.0,3.0,0.0,5.0,2048000.0,,,1763442688.0,2.0,224.0,0.009925954788923264,3022664064.0,,,1763442688.0,,,googlenet,140.0,13004888.0,0.0,59.0,25809280.0,1.0,102400.0,,,,,13.0,0.0,,,,,,
59.0,5989408768.0,3.0,0.0,5.0,4096000.0,,,1765539840.0,4.0,224.0,0.0097165547311306,6045328128.0,,,1765539840.0,,,googlenet,140.0,13004888.0,0.0,59.0,51618560.0,1.0,204800.0,,,,,13.0,0.0,,,,,,
59.0,11978817536.0,3.0,0.0,5.0,8192000.0,,,1782317056.0,8.0,224.0,0.009593987092375756,12090656256.0,,,1782317056.0,,,googlenet,140.0,13004888.0,0.0,59.0,103237120.0,1.0,409600.0,,,,,13.0,0.0,,,,,,
59.0,23957635072.0,3.0,0.0,5.0,16384000.0,,,1843134464.0,16.0,224.0,0.009790792688727378,24181312512.0,,,1843134464.0,,,googlenet,140.0,13004888.0,0.0,59.0,206474240.0,1.0,819200.0,,,,,13.0,0.0,,,,,,
59.0,47915270144.0,3.0,0.0,5.0,32768000.0,,,1960574976.0,32.0,224.0,0.009427586942911148,48362625024.0,,,1960574976.0,,,googlenet,140.0,13004888.0,0.0,59.0,412948480.0,1.0,1638400.0,,,,,13.0,0.0,,,,,,
59.0,95830540288.0,3.0,0.0,5.0,65536000.0,,,2193358848.0,64.0,224.0,0.011962588131427764,96725250048.0,,,2193358848.0,,,googlenet,140.0,13004888.0,0.0,59.0,825896960.0,1.0,3276800.0,,,,,13.0,0.0,,,,,,
59.0,191661080576.0,3.0,0.0,5.0,131072000.0,,,2656829440.0,128.0,224.0,0.020603010430932045,193450500096.0,,,2656829440.0,,,googlenet,140.0,13004888.0,0.0,59.0,1651793920.0,1.0,6553600.0,,,,,13.0,0.0,,,,,,
56.0,143883992.0,,,1.0,1024000.0,,,1704722432.0,1.0,224.0,0.007447407022118569,152708792.0,,,1704722432.0,,,shufflenet,151.0,2278604.0,0.0,56.0,7800800.0,,,,,37.0,0.0,1.0,0.0,,,,,,
56.0,287767984.0,,,1.0,2048000.0,,,1704722432.0,2.0,224.0,0.007815280556678772,305417584.0,,,1704722432.0,,,shufflenet,151.0,2278604.0,0.0,56.0,15601600.0,,,,,37.0,0.0,1.0,0.0,,,,,,
56.0,575535968.0,,,1.0,4096000.0,,,1706819584.0,4.0,224.0,0.007934017479419709,610835168.0,,,1706819584.0,,,shufflenet,151.0,2278604.0,0.0,56.0,31203200.0,,,,,37.0,0.0,1.0,0.0,,,,,,
56.0,1151071936.0,,,1.0,8192000.0,,,1708916736.0,8.0,224.0,0.00805075652897358,1221670336.0,,,1708916736.0,,,shufflenet,151.0,2278604.0,0.0,56.0,62406400.0,,,,,37.0,0.0,1.0,0.0,,,,,,
56.0,2302143872.0,,,1.0,16384000.0,,,1731985408.0,16.0,224.0,0.009203758090734482,2443340672.0,,,1731985408.0,,,shufflenet,151.0,2278604.0,0.0,56.0,124812800.0,,,,,37.0,0.0,1.0,0.0,,,,,,
56.0,4604287744.0,,,1.0,32768000.0,,,1773928448.0,32.0,224.0,0.009533199295401574,4886681344.0,,,1773928448.0,,,shufflenet,151.0,2278604.0,0.0,56.0,249625600.0,,,,,37.0,0.0,1.0,0.0,,,,,,
56.0,9208575488.0,,,1.0,65536000.0,,,1853620224.0,64.0,224.0,0.008096899092197421,9773362688.0,,,1853620224.0,,,shufflenet,151.0,2278604.0,0.0,56.0,499251200.0,,,,,37.0,0.0,1.0,0.0,,,,,,
56.0,18417150976.0,,,1.0,131072000.0,,,2010906624.0,128.0,224.0,0.008289225399494171,19546725376.0,,,2010906624.0,,,shufflenet,151.0,2278604.0,0.0,56.0,998502400.0,,,,,37.0,0.0,1.0,0.0,,,,,,
52.0,299494272.0,1.0,0.0,1.0,1280000.0,,,1706819584.0,1.0,224.0,0.006116114929318428,327486720.0,,,1706819584.0,,,mobilenet_v2,141.0,3504872.0,0.0,52.0,26712448.0,,,,,35.0,0.0,,,,,,,,
52.0,598988544.0,1.0,0.0,1.0,2560000.0,,,1708916736.0,2.0,224.0,0.006471491232514381,654973440.0,,,1708916736.0,,,mobilenet_v2,141.0,3504872.0,0.0,52.0,53424896.0,,,,,35.0,0.0,,,,,,,,
52.0,1197977088.0,1.0,0.0,1.0,5120000.0,,,1731985408.0,4.0,224.0,0.006623924896121025,1309946880.0,,,1731985408.0,,,mobilenet_v2,141.0,3504872.0,0.0,52.0,106849792.0,,,,,35.0,0.0,,,,,,,,
52.0,2395954176.0,1.0,0.0,1.0,10240000.0,,,1752956928.0,8.0,224.0,0.006950414925813675,2619893760.0,,,1752956928.0,,,mobilenet_v2,141.0,3504872.0,0.0,52.0,213699584.0,,,,,35.0,0.0,,,,,,,,
52.0,4791908352.0,1.0,0.0,1.0,20480000.0,,,1847328768.0,16.0,224.0,0.007030380517244339,5239787520.0,,,1847328768.0,,,mobilenet_v2,141.0,3504872.0,0.0,52.0,427399168.0,,,,,35.0,0.0,,,,,,,,
52.0,9583816704.0,1.0,0.0,1.0,40960000.0,,,2029780992.0,32.0,224.0,0.006944401934742927,10479575040.0,,,2029780992.0,,,mobilenet_v2,141.0,3504872.0,0.0,52.0,854798336.0,,,,,35.0,0.0,,,,,,,,
52.0,19167633408.0,1.0,0.0,1.0,81920000.0,,,2392588288.0,64.0,224.0,0.008992955461144448,20959150080.0,,,2392588288.0,,,mobilenet_v2,141.0,3504872.0,0.0,52.0,1709596672.0,,,,,35.0,0.0,,,,,,,,
52.0,38335266816.0,1.0,0.0,1.0,163840000.0,,,3111911424.0,128.0,224.0,0.015961262211203576,41918300160.0,,,3111911424.0,,,mobilenet_v2,141.0,3504872.0,0.0,52.0,3419193344.0,,,,,35.0,0.0,,,,,,,,
53.0,11395973120.0,,,1.0,2048000.0,,,2000420864.0,1.0,224.0,0.008101169392466545,11455725568.0,,,2000420864.0,,,wide_resnet50_2,126.0,68883240.0,0.0,53.0,57602048.0,1.0,102400.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,22791946240.0,,,1.0,4096000.0,,,2134638592.0,2.0,224.0,0.008467119559645653,22911451136.0,,,2134638592.0,,,wide_resnet50_2,126.0,68883240.0,0.0,53.0,115204096.0,1.0,204800.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,45583892480.0,,,1.0,8192000.0,,,2134638592.0,4.0,224.0,0.008088630437850953,45822902272.0,,,2134638592.0,,,wide_resnet50_2,126.0,68883240.0,0.0,53.0,230408192.0,1.0,409600.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,91167784960.0,,,1.0,16384000.0,,,2153512960.0,8.0,224.0,0.008644893765449524,91645804544.0,,,2153512960.0,,,wide_resnet50_2,126.0,68883240.0,0.0,53.0,460816384.0,1.0,819200.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,182335569920.0,,,1.0,32768000.0,,,2377908224.0,16.0,224.0,0.01226411573588848,183291609088.0,,,2377908224.0,,,wide_resnet50_2,126.0,68883240.0,0.0,53.0,921632768.0,1.0,1638400.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,364671139840.0,,,1.0,65536000.0,,,2702966784.0,32.0,224.0,0.02117637544870377,366583218176.0,,,2702966784.0,,,wide_resnet50_2,126.0,68883240.0,0.0,53.0,1843265536.0,1.0,3276800.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,729342279680.0,,,1.0,131072000.0,,,3350986752.0,64.0,224.0,0.04296627640724182,733166436352.0,,,3350986752.0,,,wide_resnet50_2,126.0,68883240.0,0.0,53.0,3686531072.0,1.0,6553600.0,,,17.0,0.0,1.0,0.0,,,,,,
53.0,1458684559360.0,,,1.0,262144000.0,,,4642832384.0,128.0,224.0,0.07512108497321605,1466332872704.0,,,4642832384.0,,,wide_resnet50_2,126.0,68883240.0,0.0,53.0,7373062144.0,1.0,13107200.0,,,17.0,0.0,1.0,0.0,,,,,,
52.0,313135872.0,1.0,0.0,1.0,1280000.0,,,1708916736.0,1.0,224.0,0.0061826322227716436,336242432.0,,,1708916736.0,,,mnasnet,141.0,4383312.0,0.0,52.0,21826560.0,,,,,35.0,0.0,,,,,,,,
52.0,626271744.0,1.0,0.0,1.0,2560000.0,,,1715208192.0,2.0,224.0,0.00612773932516575,672484864.0,,,1715208192.0,,,mnasnet,141.0,4383312.0,0.0,52.0,43653120.0,,,,,35.0,0.0,,,,,,,,
52.0,1252543488.0,1.0,0.0,1.0,5120000.0,,,1715208192.0,4.0,224.0,0.0065999899059534075,1344969728.0,,,1715208192.0,,,mnasnet,141.0,4383312.0,0.0,52.0,87306240.0,,,,,35.0,0.0,,,,,,,,
52.0,2505086976.0,1.0,0.0,1.0,10240000.0,,,1736179712.0,8.0,224.0,0.006760960072278976,2689939456.0,,,1736179712.0,,,mnasnet,141.0,4383312.0,0.0,52.0,174612480.0,,,,,35.0,0.0,,,,,,,,
52.0,5010173952.0,1.0,0.0,1.0,20480000.0,,,1776025600.0,16.0,224.0,0.006712262332439422,5379878912.0,,,1776025600.0,,,mnasnet,141.0,4383312.0,0.0,52.0,349224960.0,,,,,35.0,0.0,,,,,,,,
52.0,10020347904.0,1.0,0.0,1.0,40960000.0,,,1910243328.0,32.0,224.0,0.0069662921130657215,10759757824.0,,,1910243328.0,,,mnasnet,141.0,4383312.0,0.0,52.0,698449920.0,,,,,35.0,0.0,,,,,,,,
52.0,20040695808.0,1.0,0.0,1.0,81920000.0,,,2172387328.0,64.0,224.0,0.00877239927649498,21519515648.0,,,2172387328.0,,,mnasnet,141.0,4383312.0,0.0,52.0,1396899840.0,,,,,35.0,0.0,,,,,,,,
52.0,40081391616.0,1.0,0.0,1.0,163840000.0,,,2690383872.0,128.0,224.0,0.01523156240582466,43039031296.0,,,2690383872.0,,,mnasnet,141.0,4383312.0,0.0,52.0,2793799680.0,,,,,35.0,0.0,,,,,,,,
,,37.0,0.0,73.0,10872225792.0,25.0,9830400.0,1599864832.0,1.0,128.0,0.0082089614123106,10882056192.0,,,1599864832.0,,,bert,135.0,109482240.0,0.0,,,,,,,,,,,,,,,,
,,37.0,0.0,73.0,21744451584.0,25.0,19660800.0,1769734144.0,2.0,128.0,0.008440080657601356,21764112384.0,,,1769734144.0,,,bert,135.0,109482240.0,0.0,,,,,,,,,,,,,,,,
,,37.0,0.0,73.0,43488903168.0,25.0,39321600.0,1771831296.0,4.0,128.0,0.008351372554898262,43528224768.0,,,1771831296.0,,,bert,135.0,109482240.0,0.0,,,,,,,,,,,,,,,,
,,37.0,0.0,73.0,86977806336.0,25.0,78643200.0,1771831296.0,8.0,128.0,0.008307141810655594,87056449536.0,,,1771831296.0,,,bert,135.0,109482240.0,0.0,,,,,,,,,,,,,,,,
,,37.0,0.0,73.0,173955612672.0,25.0,157286400.0,1939603456.0,16.0,128.0,0.011501995101571079,174112899072.0,,,1939603456.0,,,bert,135.0,109482240.0,0.0,,,,,,,,,,,,,,,,
,,37.0,0.0,73.0,347911225344.0,25.0,314572800.0,1939603456.0,32.0,128.0,0.01661018095910549,348225798144.0,,,1939603456.0,,,bert,135.0,109482240.0,0.0,,,,,,,,,,,,,,,,
,,37.0,0.0,73.0,695822450688.0,25.0,629145600.0,1989935104.0,64.0,128.0,0.031929440796375275,696451596288.0,,,1989935104.0,,,bert,135.0,109482240.0,0.0,,,,,,,,,,,,,,,,
,,37.0,0.0,73.0,1391644901376.0,25.0,1258291200.0,2317090816.0,128.0,128.0,0.06057247295975685,1392903192576.0,,,2317090816.0,,,bert,135.0,109482240.0,0.0,,,,,,,,,,,,,,,,
,,13.0,0.0,36.0,5435817984.0,13.0,5111808.0,1390149632.0,1.0,128.0,0.004060544073581696,5440929792.0,,,1390149632.0,,,distilbert,62.0,66362880.0,0.0,,,,,,,,,,,,,,,,
,,13.0,0.0,36.0,10871635968.0,13.0,10223616.0,1476132864.0,2.0,128.0,0.0042507149279117605,10881859584.0,,,1476132864.0,,,distilbert,62.0,66362880.0,0.0,,,,,,,,,,,,,,,,
,,13.0,0.0,36.0,21743271936.0,13.0,20447232.0,1478230016.0,4.0,128.0,0.00413712151348591,21763719168.0,,,1478230016.0,,,distilbert,62.0,66362880.0,0.0,,,,,,,,,,,,,,,,
,,13.0,0.0,36.0,43486543872.0,13.0,40894464.0,1499201536.0,8.0,128.0,0.004118712991476059,43527438336.0,,,1499201536.0,,,distilbert,62.0,66362880.0,0.0,,,,,,,,,,,,,,,,
,,13.0,0.0,36.0,86973087744.0,13.0,81788928.0,1499201536.0,16.0,128.0,0.005707468837499618,87054876672.0,,,1499201536.0,,,distilbert,62.0,66362880.0,0.0,,,,,,,,,,,,,,,,
,,13.0,0.0,36.0,173946175488.0,13.0,163577856.0,1499201536.0,32.0,128.0,0.00822802297770977,174109753344.0,,,1499201536.0,,,distilbert,62.0,66362880.0,0.0,,,,,,,,,,,,,,,,
,,13.0,0.0,36.0,347892350976.0,13.0,327155712.0,1549533184.0,64.0,128.0,0.0158859446644783,348219506688.0,,,1549533184.0,,,distilbert,62.0,66362880.0,0.0,,,,,,,,,,,,,,,,
,,13.0,0.0,36.0,695784701952.0,13.0,654311424.0,1876688896.0,128.0,128.0,0.03005884699523449,696439013376.0,,,1876688896.0,,,distilbert,62.0,66362880.0,0.0,,,,,,,,,,,,,,,,
,,61.0,0.0,84.0,8266973184.0,29.0,7471104.0,1687945216.0,1.0,128.0,0.021227944269776342,8274444288.0,,,1687945216.0,,,funnel_transformer,174.0,130973184.0,0.0,,,,,,,,,,,,,,,,
,,61.0,0.0,84.0,16533946368.0,29.0,14942208.0,1901854720.0,2.0,128.0,0.020281163230538368,16548888576.0,,,1901854720.0,,,funnel_transformer,174.0,130973184.0,0.0,,,,,,,,,,,,,,,,
,,61.0,0.0,84.0,33067892736.0,29.0,29884416.0,1906049024.0,4.0,128.0,0.020322899892926214,33097777152.0,,,1906049024.0,,,funnel_transformer,174.0,130973184.0,0.0,,,,,,,,,,,,,,,,
,,61.0,0.0,84.0,66135785472.0,29.0,59768832.0,1906049024.0,8.0,128.0,0.0200091190636158,66195554304.0,,,1906049024.0,,,funnel_transformer,174.0,130973184.0,0.0,,,,,,,,,,,,,,,,
,,61.0,0.0,84.0,132271570944.0,29.0,119537664.0,1906049024.0,16.0,128.0,0.02033972442150116,132391108608.0,,,1906049024.0,,,funnel_transformer,174.0,130973184.0,0.0,,,,,,,,,,,,,,,,
,,61.0,0.0,84.0,264543141888.0,29.0,239075328.0,1931214848.0,32.0,128.0,0.024513467401266097,264782217216.0,,,1931214848.0,,,funnel_transformer,174.0,130973184.0,0.0,,,,,,,,,,,,,,,,
,,61.0,0.0,84.0,529086283776.0,29.0,478150656.0,2132541440.0,64.0,128.0,0.04323488585650921,529564434432.0,,,2132541440.0,,,funnel_transformer,174.0,130973184.0,0.0,,,,,,,,,,,,,,,,
,,61.0,0.0,84.0,1058172567552.0,29.0,956301312.0,2686189568.0,128.0,128.0,0.07922473512589931,1059128868864.0,,,2686189568.0,,,funnel_transformer,174.0,130973184.0,0.0,,,,,,,,,,,,,,,,
,,4.0,0.0,8.0,10884808704.0,3.0,9502720.0,1117519872.0,1.0,128.0,0.009129032120108604,10894311424.0,,,1117519872.0,,,albert,15.0,11683584.0,0.0,,,,,,,,,,,,,,,,
,,4.0,0.0,8.0,21769617408.0,3.0,19005440.0,1138491392.0,2.0,128.0,0.00937952771782875,21788622848.0,,,1138491392.0,,,albert,15.0,11683584.0,0.0,,,,,,,,,,,,,,,,
,,4.0,0.0,8.0,43539234816.0,3.0,38010880.0,1142685696.0,4.0,128.0,0.009170133993029595,43577245696.0,,,1142685696.0,,,albert,15.0,11683584.0,0.0,,,,,,,,,,,,,,,,
,,4.0,0.0,8.0,87078469632.0,3.0,76021760.0,1142685696.0,8.0,128.0,0.009135622531175612,87154491392.0,,,1142685696.0,,,albert,15.0,11683584.0,0.0,,,,,,,,,,,,,,,,
,,4.0,0.0,8.0,174156939264.0,3.0,152043520.0,1180434432.0,16.0,128.0,0.014464677125215531,174308982784.0,,,1180434432.0,,,albert,15.0,11683584.0,0.0,,,,,,,,,,,,,,,,
,,4.0,0.0,8.0,348313878528.0,3.0,304087040.0,1281097728.0,32.0,128.0,0.02300779297947884,348617965568.0,,,1281097728.0,,,albert,15.0,11683584.0,0.0,,,,,,,,,,,,,,,,
,,4.0,0.0,8.0,696627757056.0,3.0,608174080.0,1482424320.0,64.0,128.0,0.04315920546650887,697235931136.0,,,1482424320.0,,,albert,15.0,11683584.0,0.0,,,,,,,,,,,,,,,,
,,4.0,0.0,8.0,1393255514112.0,3.0,1216348160.0,1885077504.0,128.0,128.0,0.08212702050805093,1394471862272.0,,,1885077504.0,,,albert,15.0,11683584.0,0.0,,,,,,,,,,,,,,,,
,,25.0,0.0,109.0,43487133696.0,25.0,39321600.0,1792802816.0,1.0,128.0,0.02005314901471138,43526455296.0,,,1792802816.0,,,longformer,159.0,148659456.0,0.0,,,,,,,,,,,,,,,,
,,25.0,0.0,109.0,86974267392.0,25.0,78643200.0,2023489536.0,2.0,128.0,0.021049508824944496,87052910592.0,,,2023489536.0,,,longformer,159.0,148659456.0,0.0,,,,,,,,,,,,,,,,
,,25.0,0.0,109.0,173948534784.0,25.0,157286400.0,2075918336.0,4.0,128.0,0.02591859996318817,174105821184.0,,,2075918336.0,,,longformer,159.0,148659456.0,0.0,,,,,,,,,,,,,,,,
,,25.0,0.0,109.0,347897069568.0,25.0,314572800.0,2281439232.0,8.0,128.0,0.045356929302215576,348211642368.0,,,2281439232.0,,,longformer,159.0,148659456.0,0.0,,,,,,,,,,,,,,,,
,,25.0,0.0,109.0,695794139136.0,25.0,629145600.0,2688286720.0,16.0,128.0,0.08850211091339588,696423284736.0,,,2688286720.0,,,longformer,159.0,148659456.0,0.0,,,,,,,,,,,,,,,,
,,25.0,0.0,109.0,1391588278272.0,25.0,1258291200.0,3497787392.0,32.0,128.0,0.16790131516754628,1392846569472.0,,,3497787392.0,,,longformer,159.0,148659456.0,0.0,,,,,,,,,,,,,,,,
,,25.0,0.0,109.0,2783176556544.0,25.0,2516582400.0,5112594432.0,64.0,128.0,0.3316948249936104,2785693138944.0,,,5112594432.0,,,longformer,159.0,148659456.0,0.0,,,,,,,,,,,,,,,,
,,25.0,0.0,109.0,5566353113088.0,25.0,5033164800.0,8342208512.0,128.0,128.0,0.6676000040024519,5571386277888.0,,,8342208512.0,,,longformer,159.0,148659456.0,0.0,,,,,,,,,,,,,,,,
,,49.0,0.0,361.0,2592079872.0,,,1174142976.0,1.0,128.0,0.031331830844283114,2592079872.0,,,1174142976.0,,,mobile_bert,410.0,24581888.0,0.0,,,,,,,,,,,,,,,,
,,49.0,0.0,361.0,5184159744.0,,,1216086016.0,2.0,128.0,0.031855276226997374,5184159744.0,,,1216086016.0,,,mobile_bert,410.0,24581888.0,0.0,,,,,,,,,,,,,,,,
,,49.0,0.0,361.0,10368319488.0,,,1216086016.0,4.0,128.0,0.032022847607731816,10368319488.0,,,1216086016.0,,,mobile_bert,410.0,24581888.0,0.0,,,,,,,,,,,,,,,,
,,49.0,0.0,361.0,20736638976.0,,,1255931904.0,8.0,128.0,0.032882285118103025,20736638976.0,,,1255931904.0,,,mobile_bert,410.0,24581888.0,0.0,,,,,,,,,,,,,,,,
,,49.0,0.0,361.0,41473277952.0,,,1255931904.0,16.0,128.0,0.032213551178574565,41473277952.0,,,1255931904.0,,,mobile_bert,410.0,24581888.0,0.0,,,,,,,,,,,,,,,,
,,49.0,0.0,361.0,82946555904.0,,,1276903424.0,32.0,128.0,0.03269049786031246,82946555904.0,,,1276903424.0,,,mobile_bert,410.0,24581888.0,0.0,,,,,,,,,,,,,,,,
,,49.0,0.0,361.0,165893111808.0,,,1360789504.0,64.0,128.0,0.03202279061079025,165893111808.0,,,1360789504.0,,,mobile_bert,410.0,24581888.0,0.0,,,,,,,,,,,,,,,,
,,49.0,0.0,361.0,331786223616.0,,,1461452800.0,128.0,128.0,0.03506593517959118,331786223616.0,,,1461452800.0,,,mobile_bert,410.0,24581888.0,0.0,,,,,,,,,,,,,,,,
,,37.0,0.0,1.0,589824.0,1.0,393216.0,1950089216.0,1.0,128.0,0.01861487254500389,3405428736.0,,,1950089216.0,,,squeeze_bert,123.0,51094272.0,0.0,,,,,,,,,,,,,12.0,7059456.0,72.0,3397386240.0
,,37.0,0.0,1.0,1179648.0,1.0,786432.0,2002518016.0,2.0,128.0,0.01838543117046356,6810857472.0,,,2002518016.0,,,squeeze_bert,123.0,51094272.0,0.0,,,,,,,,,,,,,12.0,14118912.0,72.0,6794772480.0
,,37.0,0.0,1.0,2359296.0,1.0,1572864.0,2002518016.0,4.0,128.0,0.018996815010905267,13621714944.0,,,2002518016.0,,,squeeze_bert,123.0,51094272.0,0.0,,,,,,,,,,,,,12.0,28237824.0,72.0,13589544960.0
,,37.0,0.0,1.0,4718592.0,1.0,3145728.0,2002518016.0,8.0,128.0,0.017927149310708046,27243429888.0,,,2002518016.0,,,squeeze_bert,123.0,51094272.0,0.0,,,,,,,,,,,,,12.0,56475648.0,72.0,27179089920.0
,,37.0,0.0,1.0,9437184.0,1.0,6291456.0,2002518016.0,16.0,128.0,0.020475756749510764,54486859776.0,,,2002518016.0,,,squeeze_bert,123.0,51094272.0,0.0,,,,,,,,,,,,,12.0,112951296.0,72.0,54358179840.0
,,37.0,0.0,1.0,18874368.0,1.0,12582912.0,2002518016.0,32.0,128.0,0.018319087103009224,108973719552.0,,,2002518016.0,,,squeeze_bert,123.0,51094272.0,0.0,,,,,,,,,,,,,12.0,225902592.0,72.0,108716359680.0
,,37.0,0.0,1.0,37748736.0,1.0,25165824.0,2182873088.0,64.0,128.0,0.03706272840499878,217947439104.0,,,2182873088.0,,,squeeze_bert,123.0,51094272.0,0.0,,,,,,,,,,,,,12.0,451805184.0,72.0,217432719360.0
,,37.0,0.0,1.0,75497472.0,1.0,50331648.0,2589720576.0,128.0,128.0,0.06908505521714688,435894878208.0,,,2589720576.0,,,squeeze_bert,123.0,51094272.0,0.0,,,,,,,,,,,,,12.0,903610368.0,72.0,434865438720.0
