<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_calls,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,avg_memory,batch_size,input_size,latency,macs,max_memory,model,total_nn_calls,total_params,trainable_params,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs
245.0,2058596044800.0,,,,,,,9611247616.0,384.0,224.0,0.3929932283001108,2088649150464.0,9611247616.0,efficientnet,403.0,54139356.0,0.0,157.0,30028529664.0,1.0,24576000.0,,,,,,,,
245.0,2744794726400.0,,,,,,,12392071168.0,512.0,224.0,0.5195300978997693,2784865533952.0,12392071168.0,efficientnet,403.0,54139356.0,0.0,157.0,40038039552.0,1.0,32768000.0,,,,,,,,
64.0,501187680.0,,,,,,,1736441856.0,1.0,224.0,0.006413978099953965,536192992.0,1736441856.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,34941312.0,1.0,64000.0,43.0,0.0,,,,,,
64.0,1002375360.0,,,,,,,1769996288.0,2.0,224.0,0.006966407700019772,1072385984.0,1769996288.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,69882624.0,1.0,128000.0,43.0,0.0,,,,,,
64.0,2004750720.0,,,,,,,1826619392.0,4.0,224.0,0.0070777274999272765,2144771968.0,1826619392.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,139765248.0,1.0,256000.0,43.0,0.0,,,,,,
64.0,4009501440.0,,,,,,,1920991232.0,8.0,224.0,0.007900887899813825,4289543936.0,1920991232.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,279530496.0,1.0,512000.0,43.0,0.0,,,,,,
64.0,8019002880.0,,,,,,,2105540608.0,16.0,224.0,0.007615434099716367,8579087872.0,2105540608.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,559060992.0,1.0,1024000.0,43.0,0.0,,,,,,
64.0,16038005760.0,,,,,,,2468347904.0,32.0,224.0,0.012451402399892685,17158175744.0,2468347904.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,1118121984.0,1.0,2048000.0,43.0,0.0,,,,,,
64.0,32076011520.0,,,,,,,3187671040.0,64.0,224.0,0.02357886489990051,34316351488.0,3187671040.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,2236243968.0,1.0,4096000.0,43.0,0.0,,,,,,
64.0,48114017280.0,,,,,,,4131389440.0,96.0,224.0,0.03400985479966038,51474527232.0,4131389440.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,3354365952.0,1.0,6144000.0,43.0,0.0,,,,,,
64.0,64152023040.0,,,,,,,5379194880.0,128.0,224.0,0.04473651059997792,68632702976.0,5379194880.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,4472487936.0,1.0,8192000.0,43.0,0.0,,,,,,
